key;value;topic;partition;offset;timestamp;timestampType
;"{t_measurement"": 1717234855.283095, ""t_report"": 1717234845.2830956, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;133;2024-06-01T11:40:55.283+02:00;0
;"{t_measurement"": 1717234855.286108, ""t_report"": 1717234845.2861087, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;134;2024-06-01T11:40:55.286+02:00;0
;"{t_measurement"": 1717234855.2885542, ""t_report"": 1717234845.288555, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 1}""";mytopic;0;135;2024-06-01T11:40:55.288+02:00;0
;"{t_measurement"": 1717234865.3008106, ""t_report"": 1717234855.3008113, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 59}""";mytopic;0;136;2024-06-01T11:41:05.300+02:00;0
;"{t_measurement"": 1717234865.3042011, ""t_report"": 1717234855.304202, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;137;2024-06-01T11:41:05.304+02:00;0
;"{t_measurement"": 1717234865.3062456, ""t_report"": 1717234855.306246, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;138;2024-06-01T11:41:05.306+02:00;0
;"{t_measurement"": 1717234875.3182414, ""t_report"": 1717234865.3182425, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;139;2024-06-01T11:41:15.318+02:00;0
;"{t_measurement"": 1717234885.3324802, ""t_report"": 1717234875.3324814, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 60}""";mytopic;0;140;2024-06-01T11:41:25.332+02:00;0
;"{t_measurement"": 1717234885.3362591, ""t_report"": 1717234875.3362598, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;141;2024-06-01T11:41:25.336+02:00;0
;"{t_measurement"": 1717234885.3381276, ""t_report"": 1717234875.3381283, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;142;2024-06-01T11:41:25.338+02:00;0
;"{t_measurement"": 1717234895.3505056, ""t_report"": 1717234885.3505065, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 65}""";mytopic;0;143;2024-06-01T11:41:35.350+02:00;0
;"{t_measurement"": 1717234905.3643622, ""t_report"": 1717234895.364363, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;144;2024-06-01T11:41:45.364+02:00;0
;"{t_measurement"": 1717234915.3773606, ""t_report"": 1717234905.3773618, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;145;2024-06-01T11:41:55.377+02:00;0
;"{t_measurement"": 1717234915.3803732, ""t_report"": 1717234905.380374, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 88}""";mytopic;0;146;2024-06-01T11:41:55.380+02:00;0
;"{t_measurement"": 1717234915.3827426, ""t_report"": 1717234905.3827434, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;147;2024-06-01T11:41:55.382+02:00;0
;"{t_measurement"": 1717234925.3953695, ""t_report"": 1717234915.3953702, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;148;2024-06-01T11:42:05.395+02:00;0
;"{t_measurement"": 1717234925.398505, ""t_report"": 1717234915.3985057, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 86}""";mytopic;0;149;2024-06-01T11:42:05.398+02:00;0
;"{t_measurement"": 1717234925.4000995, ""t_report"": 1717234915.4001, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;150;2024-06-01T11:42:05.400+02:00;0
;"{t_measurement"": 1717234935.402165, ""t_report"": 1717234925.4021664, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;151;2024-06-01T11:42:15.402+02:00;0
;"{t_measurement"": 1717234935.4058995, ""t_report"": 1717234925.4059, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;152;2024-06-01T11:42:15.405+02:00;0
;"{t_measurement"": 1717234935.4077342, ""t_report"": 1717234925.4077349, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 85}""";mytopic;0;153;2024-06-01T11:42:15.407+02:00;0
;"{t_measurement"": 1717234955.4288502, ""t_report"": 1717234945.4288514, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 64}""";mytopic;0;154;2024-06-01T11:42:35.428+02:00;0
;"{t_measurement"": 1717234955.4320087, ""t_report"": 1717234945.4320092, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;155;2024-06-01T11:42:35.432+02:00;0
;"{t_measurement"": 1717234955.4343836, ""t_report"": 1717234945.4343843, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 9}""";mytopic;0;156;2024-06-01T11:42:35.434+02:00;0
;"{t_measurement"": 1717234965.446357, ""t_report"": 1717234955.4463577, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 56}""";mytopic;0;157;2024-06-01T11:42:45.446+02:00;0
;"{t_measurement"": 1717234965.4518247, ""t_report"": 1717234955.4518256, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;158;2024-06-01T11:42:45.451+02:00;0
;"{t_measurement"": 1717234975.466897, ""t_report"": 1717234965.4668977, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;159;2024-06-01T11:42:55.466+02:00;0
;"{t_measurement"": 1717234975.4704306, ""t_report"": 1717234965.4704323, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 2}""";mytopic;0;160;2024-06-01T11:42:55.470+02:00;0
;"{t_measurement"": 1717234985.4827542, ""t_report"": 1717234975.4827554, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 12}""";mytopic;0;161;2024-06-01T11:43:05.482+02:00;0
;"{t_measurement"": 1717234995.4962673, ""t_report"": 1717234985.496268, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 69}""";mytopic;0;162;2024-06-01T11:43:15.496+02:00;0
;"{t_measurement"": 1717234995.4994442, ""t_report"": 1717234985.499445, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;163;2024-06-01T11:43:15.499+02:00;0
;"{t_measurement"": 1717234995.5017648, ""t_report"": 1717234985.5017657, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;164;2024-06-01T11:43:15.501+02:00;0
;"{t_measurement"": 1717234995.5038314, ""t_report"": 1717234985.5038316, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;165;2024-06-01T11:43:15.503+02:00;0
;"{t_measurement"": 1717235005.5156903, ""t_report"": 1717234995.5156913, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;166;2024-06-01T11:43:25.515+02:00;0
;"{t_measurement"": 1717235005.518898, ""t_report"": 1717234995.5188987, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;167;2024-06-01T11:43:25.518+02:00;0
;"{t_measurement"": 1717235005.5218282, ""t_report"": 1717234995.521829, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 9}""";mytopic;0;168;2024-06-01T11:43:25.521+02:00;0
;"{t_measurement"": 1717235015.5335703, ""t_report"": 1717235005.5335715, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 12}""";mytopic;0;169;2024-06-01T11:43:35.533+02:00;0
;"{t_measurement"": 1717235015.537076, ""t_report"": 1717235005.5370767, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;170;2024-06-01T11:43:35.537+02:00;0
;"{t_measurement"": 1717235015.5402126, ""t_report"": 1717235005.5402133, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;171;2024-06-01T11:43:35.540+02:00;0
;"{t_measurement"": 1717235025.5532935, ""t_report"": 1717235015.5532944, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;172;2024-06-01T11:43:45.553+02:00;0
;"{t_measurement"": 1717235025.557044, ""t_report"": 1717235015.5570447, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;173;2024-06-01T11:43:45.557+02:00;0
;"{t_measurement"": 1717235035.569215, ""t_report"": 1717235025.5692172, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;174;2024-06-01T11:43:55.569+02:00;0
;"{t_measurement"": 1717235035.5726664, ""t_report"": 1717235025.5726671, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;175;2024-06-01T11:43:55.572+02:00;0
;"{t_measurement"": 1717235045.5821772, ""t_report"": 1717235035.582178, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;176;2024-06-01T11:44:05.582+02:00;0
;"{t_measurement"": 1717235045.5855, ""t_report"": 1717235035.5855007, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 18}""";mytopic;0;177;2024-06-01T11:44:05.585+02:00;0
;"{t_measurement"": 1717235045.5883987, ""t_report"": 1717235035.5883994, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;178;2024-06-01T11:44:05.588+02:00;0
;"{t_measurement"": 1717235055.6014633, ""t_report"": 1717235045.6014643, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 57}""";mytopic;0;179;2024-06-01T11:44:15.601+02:00;0
;"{t_measurement"": 1717235055.6050527, ""t_report"": 1717235045.6050532, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 1}""";mytopic;0;180;2024-06-01T11:44:15.605+02:00;0
;"{t_measurement"": 1717235065.6171455, ""t_report"": 1717235055.6171467, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 89}""";mytopic;0;181;2024-06-01T11:44:25.617+02:00;0
;"{t_measurement"": 1717235075.6254907, ""t_report"": 1717235065.6254916, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 82}""";mytopic;0;182;2024-06-01T11:44:35.625+02:00;0
;"{t_measurement"": 1717235085.6391466, ""t_report"": 1717235075.6391473, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 54}""";mytopic;0;183;2024-06-01T11:44:45.639+02:00;0
;"{t_measurement"": 1717235085.6424975, ""t_report"": 1717235075.6424983, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;184;2024-06-01T11:44:45.642+02:00;0
;"{t_measurement"": 1717235085.6453476, ""t_report"": 1717235075.645348, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;185;2024-06-01T11:44:45.645+02:00;0
;"{t_measurement"": 1717235095.657675, ""t_report"": 1717235085.6576762, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 80}""";mytopic;0;186;2024-06-01T11:44:55.657+02:00;0
;"{t_measurement"": 1717235095.6608818, ""t_report"": 1717235085.6608822, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;187;2024-06-01T11:44:55.660+02:00;0
;"{t_measurement"": 1717235105.6734324, ""t_report"": 1717235095.673433, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;188;2024-06-01T11:45:05.673+02:00;0
;"{t_measurement"": 1717235115.687082, ""t_report"": 1717235105.687083, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;189;2024-06-01T11:45:15.687+02:00;0
;"{t_measurement"": 1717235115.6902838, ""t_report"": 1717235105.6902845, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 87}""";mytopic;0;190;2024-06-01T11:45:15.690+02:00;0
;"{t_measurement"": 1717235125.7025619, ""t_report"": 1717235115.7025628, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 50}""";mytopic;0;191;2024-06-01T11:45:25.702+02:00;0
;"{t_measurement"": 1717235125.7062085, ""t_report"": 1717235115.7062104, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 14}""";mytopic;0;192;2024-06-01T11:45:25.706+02:00;0
;"{t_measurement"": 1717235135.7169745, ""t_report"": 1717235125.716976, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 83}""";mytopic;0;193;2024-06-01T11:45:35.717+02:00;0
;"{t_measurement"": 1717235145.730139, ""t_report"": 1717235135.73014, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;194;2024-06-01T11:45:45.730+02:00;0
;"{t_measurement"": 1717235145.7330487, ""t_report"": 1717235135.7330494, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 17}""";mytopic;0;195;2024-06-01T11:45:45.733+02:00;0
;"{t_measurement"": 1717235155.7453895, ""t_report"": 1717235145.7453904, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 67}""";mytopic;0;196;2024-06-01T11:45:55.745+02:00;0
;"{t_measurement"": 1717235155.749536, ""t_report"": 1717235145.749537, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;197;2024-06-01T11:45:55.749+02:00;0
;"{t_measurement"": 1717235155.753061, ""t_report"": 1717235145.7530615, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;198;2024-06-01T11:45:55.753+02:00;0
;"{t_measurement"": 1717235165.7672935, ""t_report"": 1717235155.7672942, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 10}""";mytopic;0;199;2024-06-01T11:46:05.767+02:00;0
;"{t_measurement"": 1717235175.78099, ""t_report"": 1717235165.7809908, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 81}""";mytopic;0;200;2024-06-01T11:46:15.781+02:00;0
;"{t_measurement"": 1717235185.7938323, ""t_report"": 1717235175.793833, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;201;2024-06-01T11:46:25.793+02:00;0
;"{t_measurement"": 1717235185.7972593, ""t_report"": 1717235175.79726, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 12}""";mytopic;0;202;2024-06-01T11:46:25.797+02:00;0
;"{t_measurement"": 1717235185.7996135, ""t_report"": 1717235175.7996147, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 85}""";mytopic;0;203;2024-06-01T11:46:25.799+02:00;0
;"{t_measurement"": 1717235185.80193, ""t_report"": 1717235175.8019316, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;204;2024-06-01T11:46:25.801+02:00;0
;"{t_measurement"": 1717235195.8138945, ""t_report"": 1717235185.813896, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;205;2024-06-01T11:46:35.813+02:00;0
;"{t_measurement"": 1717235205.8270462, ""t_report"": 1717235195.827047, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 19}""";mytopic;0;206;2024-06-01T11:46:45.827+02:00;0
;"{t_measurement"": 1717235205.8298264, ""t_report"": 1717235195.829827, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 5}""";mytopic;0;207;2024-06-01T11:46:45.829+02:00;0
;"{t_measurement"": 1717235215.841753, ""t_report"": 1717235205.8417542, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 59}""";mytopic;0;208;2024-06-01T11:46:55.841+02:00;0
;"{t_measurement"": 1717235215.8446162, ""t_report"": 1717235205.8446171, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;209;2024-06-01T11:46:55.844+02:00;0
;"{t_measurement"": 1717235215.8467329, ""t_report"": 1717235205.8467336, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 7}""";mytopic;0;210;2024-06-01T11:46:55.846+02:00;0
;"{t_measurement"": 1717235225.8588984, ""t_report"": 1717235215.8588994, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 58}""";mytopic;0;211;2024-06-01T11:47:05.858+02:00;0
;"{t_measurement"": 1717235225.8622684, ""t_report"": 1717235215.8622692, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;212;2024-06-01T11:47:05.862+02:00;0
;"{t_measurement"": 1717235235.8738751, ""t_report"": 1717235225.8738763, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 16}""";mytopic;0;213;2024-06-01T11:47:15.873+02:00;0
;"{t_measurement"": 1717235235.876865, ""t_report"": 1717235225.8768659, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 8}""";mytopic;0;214;2024-06-01T11:47:15.876+02:00;0
;"{t_measurement"": 1717235245.8817, ""t_report"": 1717235235.881702, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 15}""";mytopic;0;215;2024-06-01T11:47:25.881+02:00;0
;"{t_measurement"": 1717235245.8847706, ""t_report"": 1717235235.884771, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 6}""";mytopic;0;216;2024-06-01T11:47:25.884+02:00;0
;"{t_measurement"": 1717235255.89687, ""t_report"": 1717235245.896871, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 20}""";mytopic;0;217;2024-06-01T11:47:35.896+02:00;0
;"{t_measurement"": 1717235265.9016466, ""t_report"": 1717235255.9016478, ""device_id"": ""device1"", ""signal_name"": ""energy import"", ""value"": 11}""";mytopic;0;218;2024-06-01T11:47:45.901+02:00;0
;"{t_measurement"": 1717235265.9049935, ""t_report"": 1717235255.9049942, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 85}""";mytopic;0;219;2024-06-01T11:47:45.905+02:00;0
;"{t_measurement"": 1717235265.9074209, ""t_report"": 1717235255.9074214, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 1}""";mytopic;0;220;2024-06-01T11:47:45.907+02:00;0
;"{t_measurement"": 1717235275.920715, ""t_report"": 1717235265.9207165, ""device_id"": ""device1"", ""signal_name"": ""energy export"", ""value"": 68}""";mytopic;0;221;2024-06-01T11:47:55.920+02:00;0
;"{t_measurement"": 1717235275.9241884, ""t_report"": 1717235265.9241886, ""device_id"": ""device2"", ""signal_name"": ""energy export"", ""value"": 90}""";mytopic;0;222;2024-06-01T11:47:55.924+02:00;0
;"{t_measurement"": 1717235275.9256737, ""t_report"": 1717235265.925674, ""device_id"": ""device2"", ""signal_name"": ""energy import"", ""value"": 3}""";mytopic;0;223;2024-06-01T11:47:55.925+02:00;0
